Product_ID,Category,Brand,Season,Product_Name,Original_Price,Competitor_Price,Seasonality_Factor,Markdown_1,Markdown_2,Markdown_3,Markdown_4,Historical_Sales,Sales_After_M1,Sales_After_M2,Sales_After_M3,Sales_After_M4,Stock_Level,Promotion_Type,Customer Ratings,Return Rate,Optimal Discount
171,Bodycare,BrandB,Spring,Foot Cream,31.99,31.54,0.52,0.34,0.39,0.18,0.44,107,122,134,137,149,111,Online,4,3.24,0.34
172,Makeup,BrandE,Rainy,Contour Kit,58.39,61,0.52,0.2,0.37,0.18,0.39,61,60,58,60,64,150,In-Store,2.4,4.24,0.29
173,Makeup,BrandA,Spring,Foundation,73.75,76.03,1.71,0.35,0.42,0.11,0.36,212,275,360,400,555,134,In-Store,4.8,1.21,0.31
174,Makeup,BrandD,Winter,Liquid Eyeliner,86.13,85.94,1.77,0.12,0.5,0.24,0.35,338,375,553,695,941,129,Online,5,1.72,0.3
175,Skincare,BrandB,Winter,Vitamin C Serum,32.02,31.28,1.55,0.17,0.38,0.27,0.35,239,266,374,462,602,53,In-Store,4.8,1.84,0.29
176,Skincare,BrandB,Rainy,Facial Cleanser,93.47,94.98,1.22,0.13,0.43,0.21,0.36,210,218,234,229,245,132,In-Store,4.9,1.47,0.28
177,Skincare,BrandB,Summer,Eye Cream,6.67,7.14,1.62,0.34,0.46,0.26,0.42,156,208,320,380,484,174,Social Media,4.7,1.02,0.37
178,Bodycare,BrandC,Winter,After-Sun Lotion,95.12,97.25,1.94,0.21,0.29,0.22,0.3,347,388,497,620,813,144,Social Media,4.8,1.97,0.26
179,Makeup,BrandF,Winter,Matte Lipstick,45.04,47.18,1.73,0.31,0.42,0.1,0.38,111,144,179,198,284,64,Social Media,4.7,1.92,0.3
180,Skincare,BrandC,Spring,Hydrating Mask,71.26,70.62,0.58,0.17,0.29,0.27,0.33,101,102,97,106,114,181,Online,3.5,3.7,0.26
181,Bodycare,BrandC,Spring,Body Wash,61.69,64.66,0.59,0.16,0.45,0.19,0.4,117,117,130,134,132,74,Online,3.5,3.52,0.3
182,Makeup,BrandE,Winter,Matte Lipstick,57.4,57.87,1.99,0.3,0.44,0.15,0.34,241,321,451,499,635,70,Social Media,4.8,1.96,0.31
183,Bodycare,BrandB,Spring,Shower Gel,51.77,53.7,1.15,0.35,0.28,0.24,0.4,74,84,88,90,87,77,In-Store,2.2,4.76,0.32
184,Makeup,BrandF,Winter,Blush,99.28,101.27,1.78,0.24,0.28,0.16,0.45,301,378,459,536,707,66,Online,4.8,1.06,0.28
185,Makeup,BrandA,Rainy,Lip Gloss,94.55,95.19,1.26,0.26,0.21,0.25,0.4,263,290,306,295,301,132,Online,4.9,1.8,0.28
186,Skincare,BrandB,Winter,Facial Cleanser,33.42,35.32,1.76,0.11,0.35,0.23,0.44,282,316,381,483,693,194,Social Media,4.6,1.75,0.28
187,Makeup,BrandE,Rainy,Highlighter,9.13,10.07,0.53,0.19,0.32,0.12,0.45,73,75,74,78,77,130,In-Store,2.6,4.03,0.27
188,Skincare,BrandB,Rainy,Pore Minimizer,37.56,38.92,0.76,0.13,0.3,0.19,0.32,134,134,154,163,166,96,In-Store,3.5,3.18,0.24
189,Makeup,BrandE,Spring,Mascara,55.94,57.58,1.57,0.13,0.34,0.25,0.35,261,281,351,443,532,57,Online,4.8,1.18,0.27
190,Makeup,BrandA,Summer,Setting Powder,84.26,84.21,0.51,0.28,0.24,0.12,0.39,78,92,105,113,147,158,Online,3,3.56,0.26
191,Bodycare,BrandB,Summer,Deodorant,35.94,38.02,1.55,0.31,0.35,0.19,0.33,214,260,320,382,467,116,Social Media,4.6,1.91,0.3
192,Makeup,BrandB,Spring,Mascara,81.18,80.77,1.8,0.32,0.3,0.28,0.43,148,180,221,260,376,61,Social Media,4.8,1.24,0.33
193,Bodycare,BrandE,Summer,Bath Salts,66.32,68.66,1.77,0.3,0.38,0.28,0.34,281,327,463,580,716,193,In-Store,4.6,1.82,0.32
194,Bodycare,BrandD,Spring,Body Wash,63.03,63.84,1.19,0.11,0.23,0.25,0.34,138,137,141,144,162,90,Online,3.2,3.66,0.23
195,Skincare,BrandE,Spring,Peeling Gel,11.16,11.78,0.8,0.15,0.49,0.2,0.36,42,45,53,58,62,55,Online,2.9,4.43,0.3
196,Bodycare,BrandA,Summer,Body Lotion,90.08,89.22,1.82,0.18,0.21,0.24,0.36,351,412,474,552,762,65,Social Media,4.5,1.53,0.25
197,Bodycare,BrandD,Winter,Hand Cream,89.22,90,1.8,0.29,0.27,0.11,0.3,227,263,307,330,418,67,Online,4.7,1.99,0.24
198,Skincare,BrandB,Summer,Brightening Cream,79.4,78.43,1.84,0.34,0.42,0.13,0.39,184,251,323,366,452,155,Online,4.6,1.48,0.32
199,Skincare,BrandD,Summer,Acne Treatment Gel,18.18,21.1,1.76,0.11,0.35,0.1,0.44,345,378,521,551,676,59,Social Media,4.8,1.46,0.25
200,Skincare,BrandA,Rainy,Night Cream,68.15,69.56,1.08,0.31,0.45,0.19,0.4,146,160,166,168,173,129,Online,3.2,3.22,0.34
201,Skincare,BrandE,Rainy,Face Oil,16.89,19.82,0.53,0.18,0.3,0.15,0.43,72,73,70,73,86,139,Social Media,3,4.49,0.26
202,Bodycare,BrandC,Winter,Stretch Mark Cream,44.68,44.45,1.87,0.32,0.29,0.11,0.31,269,335,431,478,566,168,Online,4.7,1.37,0.26
203,Makeup,BrandC,Summer,Mascara,91.06,92.4,1.04,0.3,0.26,0.14,0.37,119,159,206,230,307,107,Social Media,4.7,1.02,0.27
204,Skincare,BrandA,Rainy,Facial Essence,16.59,18.25,0.97,0.38,0.21,0.24,0.4,95,99,97,106,119,197,Social Media,3.5,3.05,0.31
205,Skincare,BrandF,Winter,Vitamin C Serum,58.7,57.74,1.7,0.39,0.43,0.14,0.39,280,378,529,608,835,126,Social Media,4.5,1.66,0.34
206,Skincare,BrandB,Spring,Face Oil,83.49,85.5,1.02,0.2,0.4,0.1,0.36,75,76,71,75,82,83,Online,2.2,5.39,0.26
207,Skincare,BrandA,Spring,Face Oil,56.62,59.09,0.9,0.29,0.49,0.25,0.49,89,94,114,125,113,64,In-Store,3.5,2.85,0.38
208,Skincare,BrandB,Summer,Acne Treatment Gel,5.37,7.61,1.83,0.11,0.34,0.1,0.35,269,296,397,432,603,52,Social Media,4.8,1.5,0.22
209,Skincare,BrandA,Winter,Anti-Aging Cream,48.31,47.58,1.75,0.39,0.47,0.29,0.41,362,440,576,696,969,139,In-Store,4.9,1.71,0.39
210,Makeup,BrandF,Summer,Liquid Eyeliner,96.05,98.02,0.9,0.28,0.46,0.19,0.3,180,235,339,383,457,116,In-Store,4.5,1.67,0.31
211,Bodycare,BrandC,Spring,Body Oil,15.76,18.59,1.02,0.21,0.36,0.2,0.33,163,164,183,195,210,123,In-Store,4.8,1,0.28
212,Skincare,BrandF,Summer,Peeling Gel,35.53,38.28,1.56,0.21,0.35,0.26,0.43,218,251,304,374,461,181,Social Media,4.7,1.18,0.31
213,Skincare,BrandD,Spring,Face Toner,35.43,36.29,0.61,0.12,0.38,0.19,0.31,121,126,120,116,109,141,Social Media,4.3,3.84,0.25
214,Skincare,BrandA,Spring,Face Mist,58.99,59.33,0.85,0.16,0.25,0.16,0.32,87,88,94,101,112,185,Online,3.5,3.76,0.22
215,Makeup,BrandE,Summer,Contour Kit,65.13,65.94,1.15,0.21,0.47,0.16,0.47,223,268,353,409,527,170,In-Store,4.6,1.79,0.33
216,Skincare,BrandB,Summer,Makeup Remover,98.11,100.84,1.82,0.26,0.27,0.21,0.43,251,325,430,535,655,88,Social Media,4.7,1.43,0.29
217,Makeup,BrandC,Spring,Concealer,63.83,66.12,1.83,0.2,0.27,0.15,0.45,260,303,347,374,491,83,Online,4.7,1.91,0.27
218,Skincare,BrandE,Summer,Eye Cream,33.81,35.29,1.72,0.22,0.43,0.11,0.48,268,313,444,480,694,168,Social Media,4.5,1.75,0.31
219,Skincare,BrandB,Summer,Hydrating Mask,67.05,69.12,1.96,0.35,0.43,0.13,0.42,400,501,614,685,876,188,Social Media,4.6,1.99,0.33
220,Makeup,BrandE,Summer,Foundation,5.02,7.65,0.52,0.39,0.36,0.12,0.34,46,67,94,103,122,107,Social Media,4.2,2.97,0.3
221,Bodycare,BrandB,Summer,Shaving Gel,20.61,22.15,1.7,0.26,0.3,0.12,0.39,326,380,496,556,783,164,Social Media,4.7,1.07,0.27
222,Skincare,BrandD,Spring,Face Serum,14.72,16.4,0.8,0.35,0.48,0.14,0.36,103,114,138,135,154,119,Social Media,4.2,2.94,0.33
223,Skincare,BrandF,Summer,Acne Treatment Gel,5.11,5.42,1.88,0.22,0.48,0.15,0.34,353,397,601,700,847,68,Online,4.9,1.83,0.3
224,Skincare,BrandF,Summer,Face Toner,93.79,92.82,1.51,0.16,0.35,0.14,0.43,291,339,464,524,683,91,In-Store,4.9,1.46,0.27
225,Bodycare,BrandD,Winter,Stretch Mark Cream,25.86,25.55,1.83,0.11,0.39,0.21,0.43,99,112,139,154,197,189,Online,5,1.67,0.28
226,Skincare,BrandC,Spring,Brightening Cream,54.11,53.91,1.09,0.22,0.46,0.29,0.34,59,59,60,65,70,134,Online,2.6,5.48,0.33
227,Skincare,BrandA,Rainy,Facial Cleanser,70.28,72.41,0.73,0.31,0.48,0.21,0.34,149,171,196,189,181,166,Social Media,4.7,1.59,0.34
228,Skincare,BrandD,Summer,Hydrating Serum,69.13,69.59,1.97,0.36,0.21,0.11,0.43,132,175,201,220,279,85,Online,4.5,1.7,0.28
229,Bodycare,BrandC,Spring,Body Butter,68.3,70.47,0.52,0.33,0.27,0.16,0.44,40,43,48,47,53,110,In-Store,2.5,5.25,0.3
230,Skincare,BrandC,Winter,Hydrating Mask,25.84,28.44,1.7,0.34,0.34,0.19,0.48,340,409,567,624,815,114,In-Store,4.6,1.22,0.34
231,Skincare,BrandE,Rainy,Brightening Cream,51.08,51.63,1.08,0.22,0.41,0.17,0.42,104,115,113,114,112,122,In-Store,4.2,2.92,0.3
232,Bodycare,BrandD,Spring,Body Butter,54.53,56.37,0.5,0.34,0.43,0.24,0.36,27,28,29,29,30,90,In-Store,2.5,4.8,0.34
233,Bodycare,BrandF,Winter,Body Mist,55.23,56.01,1.92,0.12,0.46,0.26,0.41,177,200,263,338,471,193,Online,4.8,1.35,0.31
234,Skincare,BrandB,Winter,Face Mist,6.54,5.99,1.93,0.22,0.47,0.15,0.48,218,273,343,399,553,104,Social Media,4.8,1.43,0.33
235,Makeup,BrandF,Summer,Eyebrow Pencil,34.34,37.17,0.62,0.35,0.4,0.14,0.5,68,84,112,129,197,52,Social Media,4.8,1.91,0.35
236,Bodycare,BrandA,Spring,Body Scrub,68.62,68.75,1.13,0.22,0.43,0.16,0.33,160,158,150,150,171,129,Social Media,3.1,2.47,0.29
237,Skincare,BrandB,Winter,Hydrating Serum,69.1,69.29,1.55,0.37,0.21,0.17,0.36,115,149,183,209,281,119,In-Store,4.8,1.49,0.28
238,Skincare,BrandC,Rainy,Sunscreen,90.4,90.04,0.82,0.23,0.31,0.11,0.4,103,99,104,103,109,61,Online,4.2,3.62,0.26
239,Bodycare,BrandD,Rainy,Hand Cream,95.84,97.51,0.89,0.26,0.45,0.11,0.42,92,106,134,142,187,100,Social Media,4.9,1.1,0.31
240,Makeup,BrandF,Winter,Eyebrow Pencil,46.31,48.15,1.97,0.37,0.36,0.11,0.33,341,461,613,661,858,129,In-Store,5,1.57,0.29
241,Bodycare,BrandB,Summer,Body Butter,84.45,87.4,1.87,0.23,0.37,0.12,0.3,202,237,323,361,447,187,In-Store,4.6,1.77,0.26
242,Bodycare,BrandF,Summer,Stretch Mark Cream,59.94,60.14,1.58,0.29,0.4,0.2,0.32,114,133,188,214,288,86,Online,4.7,1.45,0.3
243,Makeup,BrandB,Summer,Lip Gloss,88.45,90.12,0.96,0.11,0.48,0.29,0.43,143,154,209,275,368,134,Social Media,4.7,1.21,0.33
244,Bodycare,BrandE,Rainy,Deodorant,71.27,74.02,0.86,0.34,0.46,0.2,0.32,165,224,290,349,414,56,In-Store,4.6,1.57,0.33
245,Bodycare,BrandF,Spring,Anti-Cellulite Cream,21.34,20.79,0.87,0.13,0.3,0.27,0.49,118,123,124,138,149,105,Online,3,2.68,0.3
246,Bodycare,BrandC,Winter,After-Sun Lotion,22.78,23.62,1.64,0.26,0.5,0.22,0.33,292,331,469,567,667,166,In-Store,4.5,1.28,0.33
247,Bodycare,BrandB,Rainy,Foot Scrub,87.15,89.68,0.56,0.17,0.21,0.22,0.33,81,90,104,126,153,80,Social Media,3.7,3.02,0.23
248,Bodycare,BrandC,Winter,Deodorant,26.43,28.57,1.92,0.4,0.31,0.12,0.31,336,412,527,569,780,167,In-Store,4.7,1.24,0.28
249,Skincare,BrandF,Spring,Anti-Aging Cream,43.66,44.53,1.16,0.14,0.22,0.2,0.34,188,186,186,190,182,121,In-Store,4.8,1.75,0.23
250,Skincare,BrandA,Rainy,Sunscreen,24.3,25.81,0.95,0.15,0.25,0.15,0.36,103,110,119,128,130,153,In-Store,3.4,3.53,0.23
251,Skincare,BrandF,Spring,Facial Essence,9.24,10.18,1.06,0.18,0.23,0.1,0.37,198,213,231,236,268,81,Online,5,1.46,0.22
252,Skincare,BrandF,Rainy,Facial Cleanser,26.86,28.29,0.85,0.29,0.37,0.29,0.38,72,70,68,77,90,107,Online,2.8,4.69,0.33
253,Skincare,BrandE,Winter,Vitamin C Serum,89.46,91.49,1.99,0.2,0.43,0.14,0.31,289,350,475,521,680,167,Social Media,4.8,1.59,0.27
254,Skincare,BrandF,Summer,Hydrating Mask,74.75,77.16,1.94,0.13,0.27,0.21,0.46,341,377,445,496,728,105,In-Store,4.8,1.68,0.27
255,Bodycare,BrandC,Winter,Foot Cream,54.74,57.04,1.71,0.21,0.43,0.13,0.47,108,128,160,182,281,133,Online,4.6,1.06,0.31
256,Makeup,BrandD,Summer,Setting Spray,80,82.86,0.62,0.28,0.45,0.22,0.37,94,115,177,207,263,75,In-Store,4.8,1.18,0.33
257,Makeup,BrandA,Rainy,CC Cream,38.53,40.74,1.29,0.37,0.32,0.14,0.32,168,189,202,204,226,127,In-Store,4.8,1.69,0.29
258,Bodycare,BrandB,Summer,Body Scrub,23.18,22.76,1.63,0.32,0.41,0.27,0.38,297,384,485,561,747,172,Online,4.6,1.24,0.34
259,Skincare,BrandA,Winter,Face Serum,5.82,5.78,1.99,0.23,0.23,0.2,0.43,117,143,171,199,272,175,In-Store,5,1.07,0.27
260,Skincare,BrandE,Rainy,Pore Minimizer,73.36,73.8,0.87,0.19,0.37,0.15,0.37,105,113,121,129,145,146,Social Media,3.7,3.39,0.27
261,Skincare,BrandC,Rainy,Pore Minimizer,19.34,19.07,0.97,0.4,0.37,0.21,0.4,54,59,57,62,63,58,Online,2.1,5.98,0.34
262,Makeup,BrandD,Spring,Highlighter,30.16,30.22,1.63,0.34,0.31,0.24,0.43,324,383,469,549,688,71,In-Store,4.7,1.35,0.33
263,Skincare,BrandA,Spring,Face Mist,50.16,51.86,0.62,0.1,0.36,0.19,0.3,92,96,111,117,130,84,In-Store,3.3,2.67,0.24
264,Skincare,BrandF,Spring,Pore Minimizer,29.49,30.73,0.87,0.16,0.3,0.25,0.38,100,106,119,125,144,123,Social Media,4.2,2.63,0.27
265,Bodycare,BrandD,Summer,After-Sun Lotion,51.83,53.19,1.55,0.16,0.28,0.26,0.44,167,181,208,268,390,190,Online,4.9,1.58,0.29
266,Makeup,BrandF,Rainy,Matte Lipstick,93.85,94.91,0.51,0.37,0.42,0.13,0.38,32,36,37,39,37,129,Online,2.2,4.35,0.32
267,Skincare,BrandC,Summer,Facial Cleanser,94.92,95.8,1.78,0.15,0.42,0.22,0.47,230,249,305,383,548,98,In-Store,4.8,1.93,0.31
268,Skincare,BrandB,Summer,Eye Cream,79,79.33,1.7,0.21,0.32,0.12,0.44,246,305,378,427,534,63,In-Store,4.9,1.12,0.27
269,Bodycare,BrandD,Rainy,Body Powder,34.02,35.58,0.8,0.15,0.4,0.18,0.38,84,94,116,139,180,178,Social Media,4.7,1.82,0.28
270,Makeup,BrandB,Rainy,CC Cream,76.13,78.88,0.93,0.21,0.27,0.23,0.42,144,158,167,182,178,195,Online,3.6,3.74,0.28
271,Bodycare,BrandF,Rainy,Exfoliating Gloves,93.82,96.35,1.26,0.11,0.39,0.17,0.33,210,232,299,336,452,88,Social Media,4.6,1.72,0.25
272,Skincare,BrandA,Winter,Facial Cleanser,16.56,17.7,1.71,0.23,0.38,0.26,0.49,318,365,461,541,707,165,In-Store,4.7,1.94,0.34
273,Skincare,BrandA,Spring,Face Oil,25.59,27.08,0.6,0.15,0.32,0.18,0.42,109,115,127,127,124,136,In-Store,3.1,3.42,0.27
274,Skincare,BrandB,Spring,Face Serum,83.02,83.55,0.72,0.29,0.24,0.13,0.49,83,94,100,106,100,83,Online,4,2.89,0.29
275,Bodycare,BrandB,Winter,Body Mist,98.97,98.56,1.65,0.28,0.46,0.11,0.33,89,103,150,169,223,197,Social Media,4.9,1.28,0.3
276,Bodycare,BrandA,Summer,Foot Scrub,64.24,66.74,1.65,0.14,0.39,0.12,0.3,120,130,189,207,243,189,In-Store,4.8,1.63,0.24
277,Bodycare,BrandB,Summer,Stretch Mark Cream,75.32,74.9,1.51,0.18,0.43,0.27,0.44,208,233,315,397,505,54,Online,4.6,1.68,0.33
278,Bodycare,BrandF,Summer,Body Oil,87.77,88.62,1.61,0.4,0.22,0.18,0.38,211,290,364,432,573,131,Social Media,4.8,1.33,0.3
279,Skincare,BrandF,Winter,Peeling Gel,63.48,65.6,1.65,0.35,0.35,0.19,0.44,243,340,416,489,683,164,Social Media,4.5,1.2,0.33
280,Bodycare,BrandD,Summer,Bath Salts,93.64,93.4,1.66,0.35,0.32,0.18,0.43,100,133,180,216,269,188,Online,4.9,1.43,0.32
281,Makeup,BrandC,Spring,Mascara,60.63,59.89,1.83,0.39,0.32,0.19,0.49,216,290,340,388,565,134,Social Media,4.5,1.47,0.35
282,Makeup,BrandA,Rainy,Makeup Primer,69.15,69.86,0.64,0.29,0.33,0.28,0.39,37,41,47,45,54,153,Social Media,2.2,5.4,0.32
283,Makeup,BrandD,Summer,Concealer,58.47,59.58,0.73,0.22,0.21,0.1,0.39,105,129,160,174,252,106,In-Store,5,1.63,0.23
284,Skincare,BrandE,Rainy,Hydrating Mask,6.45,8.69,1.01,0.28,0.39,0.14,0.42,87,96,102,100,109,105,In-Store,4.1,2.98,0.31
285,Skincare,BrandB,Summer,Anti-Aging Cream,97,97.74,1.56,0.36,0.39,0.16,0.49,300,372,504,600,907,186,Online,4.6,1.93,0.35
286,Makeup,BrandE,Rainy,Blush,87.25,89.96,1.15,0.23,0.3,0.3,0.33,160,157,167,183,173,191,Social Media,4.2,3.92,0.29
287,Skincare,BrandB,Rainy,Eye Cream,62.23,63.12,1.05,0.29,0.28,0.13,0.46,158,157,165,172,162,137,In-Store,3.6,2.84,0.29
288,Skincare,BrandA,Rainy,Night Cream,27.35,29.66,0.6,0.33,0.25,0.3,0.41,123,140,141,156,151,120,Online,3.7,3.33,0.32
289,Bodycare,BrandD,Rainy,Hand Cream,63.85,63.87,0.84,0.16,0.5,0.29,0.34,125,141,214,286,394,60,In-Store,4.7,1.93,0.32
290,Skincare,BrandE,Summer,Vitamin C Serum,63.91,66.21,1.73,0.16,0.4,0.15,0.36,147,171,213,235,329,78,Social Media,4.8,1.38,0.27
291,Skincare,BrandB,Summer,Pore Minimizer,78.8,77.88,1.68,0.32,0.34,0.14,0.38,86,102,125,134,186,184,In-Store,4.6,1.19,0.3
292,Skincare,BrandE,Spring,Makeup Remover,44.79,45.02,0.99,0.17,0.35,0.12,0.39,129,131,147,151,166,160,Online,4.4,3.41,0.26
293,Bodycare,BrandC,Winter,After-Sun Lotion,73.49,72.56,1.67,0.32,0.21,0.15,0.48,192,230,279,327,411,56,In-Store,4.7,1.19,0.29
294,Bodycare,BrandC,Winter,Body Powder,75.34,76.96,1.96,0.28,0.23,0.15,0.49,159,195,229,269,388,129,In-Store,4.8,1.02,0.29
295,Makeup,BrandF,Spring,Eyeshadow Palette,24.96,26.2,1.85,0.29,0.29,0.14,0.41,157,203,254,273,405,71,In-Store,4.9,1.57,0.28
296,Bodycare,BrandE,Summer,Body Lotion,52.93,54.98,1.73,0.37,0.3,0.19,0.34,291,394,481,576,797,66,Online,4.9,1.86,0.3
297,Bodycare,BrandB,Winter,Body Balm,19.78,19.15,1.76,0.17,0.3,0.19,0.38,340,382,517,583,711,137,In-Store,4.7,1.72,0.26
298,Skincare,BrandE,Rainy,Face Oil,19.02,18.03,1.18,0.24,0.33,0.24,0.44,150,150,166,173,198,102,Social Media,4.8,1.37,0.31
299,Skincare,BrandA,Summer,Face Mist,56.94,56.22,1.76,0.34,0.42,0.14,0.46,132,171,225,248,380,124,Online,5,1.19,0.34
300,Makeup,BrandA,Summer,Foundation,87.33,88.84,0.76,0.19,0.33,0.14,0.33,151,174,215,247,294,141,Social Media,4.6,1.38,0.25
301,Skincare,BrandA,Spring,Peeling Gel,59.82,61.33,0.94,0.2,0.27,0.29,0.39,86,90,91,97,97,154,Social Media,2.3,4.11,0.29
302,Skincare,BrandF,Rainy,Face Toner,58.43,58.53,1.26,0.33,0.34,0.17,0.42,161,166,174,178,192,187,Online,4.6,1.92,0.32
303,Skincare,BrandE,Spring,Face Oil,50.81,52.42,1.11,0.2,0.35,0.12,0.34,115,119,123,120,139,160,Social Media,3.7,3.43,0.25
304,Skincare,BrandC,Summer,Hydrating Serum,48.46,51.3,1.67,0.14,0.28,0.22,0.34,99,114,144,165,206,132,Online,4.6,1.75,0.24
305,Skincare,BrandE,Summer,Hydrating Serum,97.47,99.9,1.9,0.11,0.41,0.19,0.36,321,347,456,533,761,105,Online,4.9,1.8,0.27
306,Skincare,BrandC,Rainy,Makeup Remover,70.63,72.14,1.19,0.14,0.38,0.2,0.41,104,108,124,130,151,198,Social Media,3.9,3.72,0.28
307,Bodycare,BrandA,Winter,Foot Scrub,8.9,11.07,1.99,0.36,0.46,0.29,0.4,239,316,475,589,824,67,Online,4.5,1.86,0.38
308,Skincare,BrandC,Winter,Face Serum,78.78,78.76,1.57,0.12,0.39,0.12,0.35,259,279,366,389,473,153,Social Media,4.9,1.66,0.24
309,Bodycare,BrandB,Rainy,Anti-Cellulite Cream,27.09,26.73,1.15,0.11,0.37,0.26,0.49,184,206,269,333,477,80,In-Store,4.6,1.79,0.31
310,Skincare,BrandC,Rainy,Peeling Gel,6.49,7.31,0.78,0.4,0.37,0.25,0.49,59,60,62,67,64,69,In-Store,2.2,4.84,0.38
311,Skincare,BrandF,Winter,Anti-Aging Cream,35.39,37.24,1.96,0.1,0.39,0.3,0.48,153,167,208,262,336,92,Online,5,1.69,0.32
312,Makeup,BrandB,Winter,Eyebrow Pencil,42.19,42.03,1.72,0.18,0.33,0.17,0.48,260,313,435,499,734,66,Online,4.9,1.91,0.29
313,Skincare,BrandE,Spring,Brightening Cream,89.81,90.52,1.24,0.35,0.42,0.12,0.44,128,148,166,162,178,142,Social Media,3.8,2.03,0.33
314,Bodycare,BrandF,Winter,Body Scrub,66.02,67.14,1.88,0.31,0.3,0.28,0.46,387,497,587,750,1074,105,Social Media,4.6,1.44,0.34
315,Makeup,BrandF,Spring,BB Cream,29.99,30.8,1.74,0.19,0.49,0.17,0.46,311,378,587,646,829,105,Social Media,4.6,1.5,0.33
316,Bodycare,BrandC,Winter,Stretch Mark Cream,45.33,47.72,1.95,0.22,0.22,0.18,0.43,308,375,458,510,658,94,Social Media,4.9,1.62,0.26
317,Skincare,BrandD,Summer,Pore Minimizer,66.78,68.39,1.93,0.16,0.3,0.21,0.43,394,449,586,694,925,158,Online,4.5,1.68,0.27
318,Skincare,BrandB,Spring,Peeling Gel,6.2,5.49,1.19,0.15,0.41,0.19,0.44,90,87,84,85,94,84,Social Media,2.9,4.4,0.3
319,Makeup,BrandC,Spring,Setting Spray,67.26,69.2,1.77,0.28,0.49,0.21,0.45,196,250,333,390,559,132,In-Store,4.9,1.68,0.36
320,Skincare,BrandE,Winter,Hydrating Mask,98.33,100.38,1.58,0.24,0.23,0.12,0.31,216,271,304,332,437,197,In-Store,4.5,1.2,0.22
321,Skincare,BrandE,Winter,Facial Essence,26.78,26.3,1.69,0.28,0.49,0.19,0.31,193,253,395,460,549,97,Online,4.6,1.6,0.32
322,Bodycare,BrandD,Rainy,Body Cream,44.45,45.83,0.77,0.34,0.42,0.26,0.41,102,127,179,221,317,78,Online,4.7,1.47,0.36
323,Makeup,BrandB,Winter,CC Cream,78.91,81.59,1.55,0.13,0.39,0.28,0.43,177,190,229,264,363,85,In-Store,4.9,1.05,0.31
324,Makeup,BrandE,Spring,Blush,86.96,86.52,1.62,0.31,0.27,0.25,0.5,303,384,442,544,794,135,In-Store,4.8,1.26,0.33
325,Skincare,BrandD,Rainy,Exfoliating Scrub,61.19,62.42,0.66,0.36,0.26,0.27,0.38,79,90,86,91,100,188,Online,4.2,3.07,0.32
326,Skincare,BrandB,Rainy,Brightening Cream,66.29,69.26,0.93,0.19,0.32,0.25,0.49,126,135,145,148,177,156,In-Store,4.1,2.34,0.31
327,Skincare,BrandD,Spring,Anti-Aging Cream,74.52,75.71,0.86,0.29,0.5,0.28,0.3,95,107,131,134,150,184,In-Store,4.2,2.17,0.34
328,Makeup,BrandC,Spring,CC Cream,37.71,40.27,1.86,0.21,0.37,0.26,0.39,236,266,362,424,603,109,In-Store,4.7,1.65,0.31
329,Bodycare,BrandD,Summer,Body Oil,80.47,81.08,1.64,0.31,0.31,0.19,0.37,297,348,442,529,755,162,In-Store,4.9,1.82,0.3
330,Skincare,BrandB,Rainy,Facial Essence,5.58,6.12,1.11,0.1,0.35,0.23,0.5,141,140,161,164,173,184,In-Store,3.4,2.55,0.3
331,Bodycare,BrandC,Rainy,Body Balm,24.55,25.44,1.08,0.14,0.31,0.17,0.48,91,100,122,134,186,65,Online,4.8,1.56,0.28
332,Makeup,BrandC,Rainy,Highlighter,13.27,14.59,0.82,0.22,0.26,0.18,0.33,47,52,54,54,61,110,Social Media,2,5.65,0.25
333,Bodycare,BrandC,Spring,Hand Cream,73.85,73.85,0.53,0.15,0.41,0.15,0.32,28,29,32,31,35,176,Social Media,2.7,5.91,0.26
334,Skincare,BrandC,Rainy,Eye Cream,84.47,86.08,1.23,0.21,0.33,0.23,0.49,230,231,253,266,290,196,In-Store,4.9,1.5,0.32
335,Skincare,BrandE,Summer,Hydrating Mask,61.02,60.67,1.67,0.18,0.31,0.11,0.33,94,114,144,158,214,105,Online,4.9,1.94,0.23
336,Bodycare,BrandB,Spring,Anti-Cellulite Cream,13.96,14.9,0.81,0.15,0.37,0.18,0.43,169,180,181,177,173,186,Social Media,4.4,2.16,0.28
337,Makeup,BrandE,Spring,BB Cream,60.58,62.34,1.62,0.28,0.22,0.22,0.49,123,152,178,205,276,147,Social Media,4.6,1.36,0.3
338,Bodycare,BrandE,Winter,Body Butter,25.38,27.5,1.63,0.12,0.5,0.24,0.45,328,352,477,592,837,72,Online,4.9,1.45,0.33
339,Bodycare,BrandF,Rainy,Hand Cream,98.26,98.21,0.88,0.24,0.22,0.23,0.35,177,203,242,290,368,183,Social Media,4.6,1.3,0.26
340,Skincare,BrandA,Rainy,Facial Essence,30.77,32.35,0.99,0.3,0.34,0.18,0.49,166,162,154,166,195,167,Online,5,1.7,0.33
341,Skincare,BrandC,Winter,Makeup Remover,79.03,81.14,1.87,0.38,0.36,0.23,0.3,282,368,514,632,800,113,Online,4.6,1.87,0.32
342,Skincare,BrandC,Summer,Facial Essence,98.52,98.02,1.75,0.37,0.25,0.22,0.34,282,344,390,464,632,121,Online,4.8,1.18,0.3
